sourceAccount,targetAccount,amount,currency,transactionDate,isInternational
ES9590109242557586738883,ES5835038710313743383461,1419.72,GTQ,2025-02-06 02:17:49.266132,True
ES3760479923706739354937,ES3828258571349713077664,4675.13,USD,2025-01-27 13:37:50.766340,True
ES9116251818386016055174,ES4707567661224499143550,2135.77,EUR,2025-02-01 14:06:19.244756,True
ES4038447944585471933218,ES3053907969130283642472,427.85,EUR,2025-01-23 23:08:45.457011,False
ES7014977834415057898987,ES8292124859458741739187,4079.8,USD,2025-02-07 20:58:19.308198,True
ES8936463761178975093006,ES7661597626888420085296,1842.35,USD,2025-01-14 08:19:49.583070,False
ES1139589136115711667537,ES6210728895890435969556,1236.2,USD,2025-01-18 05:03:41.244529,False
ES1974400961353235622228,ES7035125561343644775657,3646.9,USD,2025-01-16 01:38:27.697948,False
ES4322002184101971607666,ES0425644270258800306276,4032.27,EUR,2025-01-30 12:39:31.021876,False
ES1756768247594137642017,ES0288319951702993918924,4064.46,GTQ,2025-01-12 20:33:36.346522,False
ES6339269988906350508346,ES5310368506667707016206,698.98,USD,2025-02-17 16:55:08.595977,True
ES9551558648859107434466,ES4671122008291042838092,374.47,EUR,2025-01-31 21:23:09.804612,False
ES0361275371475155876321,ES1857814847692182195953,341.64,GTQ,2025-01-01 13:40:02.769438,True
ES8419504458912328989141,ES5523708869641107540586,148.56,USD,2025-01-26 23:06:06.294651,False
ES5143504341962983695383,ES0288749091909536064787,3687.66,GTQ,2025-02-09 14:30:03.919510,True
ES0691581871552464592133,ES0841072101468532237216,174.91,USD,2025-02-06 01:22:34.815187,True
ES0770089204724029604252,ES5319532150623619878641,1553.37,USD,2025-02-07 15:32:47.728242,False
ES5653730259962595682901,ES8172812511477521659484,2194.32,USD,2025-01-23 12:50:49.734519,False
ES4814962408296373643817,ES3887447495712033337469,2807.09,GTQ,2025-01-31 10:21:38.797450,True
ES0828889794500058565989,ES5014019604500434059643,2127.86,USD,2025-01-05 16:47:36.509287,False
ES5553900553900154718040,ES1186070690122021761306,3430.24,GTQ,2025-02-24 15:00:14.879941,False
ES6794445250911863369152,ES1390982630740411341356,716.93,GTQ,2025-01-17 03:11:02.912705,True
ES2972977355777834538160,ES1383380762997847011092,4256.58,EUR,2025-02-11 06:22:55.704865,False
ES6554979810448968727736,ES4112949422539290362990,3818.31,EUR,2025-02-13 00:07:02.486494,True
ES1789010386188702409097,ES2701896776865713030551,644.99,GTQ,2025-01-16 11:51:35.180347,False
ES8079412509404978800303,ES5163585241193976976209,541.27,GTQ,2025-01-31 03:10:54.103869,False
ES7395917810234566169750,ES4349228928769356376410,923.03,USD,2025-02-07 02:42:32.193025,True
ES6750562826318767611047,ES7450917481869488530961,2780.25,GTQ,2025-02-05 16:34:39.826755,True
ES2667954307485109986660,ES7450917481869488530961,2560.77,GTQ,2025-01-25 12:18:45.136576,True
ES3472550614230331212473,ES5889462497662920070534,3686.68,GTQ,2025-02-18 02:50:31.495193,False
ES8603039620556162035487,ES2764708467095519414146,865.26,GTQ,2025-02-24 06:11:46.088837,True
ES1768544835979642249293,ES4407620377009955577023,4631.03,EUR,2025-02-09 03:43:35.171185,False
ES3196782120058167565212,ES0745885563101408593338,2490.4,GTQ,2025-01-24 11:59:57.458357,True
ES7589995242464348682278,ES8280950076656255828650,4413.77,GTQ,2025-01-18 01:21:03.998145,False
ES4551242582939820701448,ES4403689801095032914474,1809.95,EUR,2025-01-01 10:34:44.654740,True
ES2345971670373055230451,ES6508688179450793566277,1409.69,GTQ,2025-01-15 09:09:49.909737,False
ES2073112766815331193992,ES7498418487382981304547,2417.29,EUR,2025-01-23 11:35:50.515144,False
ES6327929073748172496066,ES8924741836229004917679,1330.07,GTQ,2025-01-04 14:28:29.026248,True
ES0278777943583566171480,ES2468295021132892275008,2141.42,USD,2025-02-10 06:10:46.974208,True
ES3092507254570517498425,ES9811296749488686762763,1938.8,GTQ,2025-01-21 17:32:06.783857,True
ES8924741836229004917679,ES8089030518433793767200,2736.22,USD,2025-02-19 18:17:59.824970,False
ES8363239623931323009774,ES7726777831654942123754,1831.38,USD,2025-02-04 20:06:28.770572,False
ES9406556388349092278525,ES0921709907517074322042,1147.07,GTQ,2025-01-28 03:38:44.294077,False
ES1812636909412209566351,ES0660728322655807825482,4328.06,GTQ,2025-01-04 22:33:36.274346,False
ES8858515439183191285680,ES6802761233148830962115,512.37,USD,2025-01-17 06:06:11.918370,True
ES3471520689603063726770,ES8596333528464733621580,1278.28,EUR,2025-01-24 00:39:09.603939,True
ES4239110779668843619856,ES0933713814327378562122,1273.87,EUR,2025-01-11 10:08:56.651365,True
ES7602559957701388677927,ES2152686825450663415143,227.18,EUR,2025-01-13 10:42:00.005313,True
ES7434716838783826082333,ES1648290793585964248856,4958.3,USD,2025-01-14 15:34:21.660521,True
ES4961930153220892753636,ES8021558370174413072223,3718.43,EUR,2025-02-22 08:31:05.597144,True
ES2024849343081496202571,ES6279383378791178670648,725.19,USD,2025-02-17 00:11:17.681456,False
ES9758631826346111310916,ES5743151420827690770636,4464.85,USD,2025-01-04 03:57:35.100085,False
ES9557001467506901404970,ES2531132396586927724526,630.63,EUR,2025-02-16 07:10:59.217183,True
ES1854173122855393817817,ES3578662248277519347711,1864.95,GTQ,2025-02-02 19:27:30.295015,True
ES7338755533073916626547,ES9431085221541213290133,4892.86,GTQ,2025-01-17 19:10:42.985188,False
ES1202945315319657248775,ES7904588332194967214545,3176.76,GTQ,2025-02-09 22:32:45.796943,False
ES9704483132992255329872,ES0964307490630788863752,4689.78,EUR,2025-01-20 22:21:47.934428,False
ES7113474038579839449997,ES4479035046373138091322,4623.99,EUR,2025-01-17 04:57:30.477366,True
ES6995743652343904714756,ES2282835703916656548000,2501.88,EUR,2025-01-06 05:00:47.655702,False
ES5677596998083938410995,ES3653485809625841698762,1687.26,EUR,2025-02-22 01:58:13.809238,False
ES2537213723990860631542,ES0347057638213024351711,1776.66,EUR,2025-02-23 16:11:26.655397,True
ES1515429364075034973809,ES1311407306137890237302,3628.43,GTQ,2025-02-15 00:23:38.366073,True
ES1856586120487704849732,ES3331851559961018869785,4371.67,GTQ,2025-02-03 00:04:45.862037,True
ES4112949422539290362990,ES4788603228299582800219,541.29,USD,2025-02-22 23:17:36.279928,True
ES7019296221924921403939,ES0839720947826201046784,4659.56,EUR,2025-01-02 02:07:06.453570,True
ES2867469845298295419703,ES3362858153155900337895,3002.51,USD,2025-01-24 16:01:11.097343,False
ES7261462439940481643294,ES9724853461321601743412,4571.99,EUR,2025-02-23 12:14:49.649405,False
ES5143504341962983695383,ES5374567089547597695069,2049.19,EUR,2025-02-06 11:10:36.859852,True
ES2274418616415177983877,ES2530187739112871036828,1391.1,USD,2025-02-26 09:12:55.321760,False
ES4588733653054991607579,ES3200149142199138602156,1953.3,GTQ,2025-01-24 19:41:25.131140,False
ES7234922205904191206147,ES8226874597831573690560,825.22,EUR,2025-01-09 09:01:09.627776,True
ES0844852727662091260444,ES4997788396046253973578,4785.44,USD,2025-01-16 07:24:29.465159,False
ES6009290712836167981229,ES6042521892975498348296,687.93,USD,2025-01-28 07:54:25.040313,True
ES8499073831520023844667,ES1375321256156836796247,3876.98,EUR,2025-01-08 13:58:43.345983,False
ES4129074525234470363479,ES1997949980278349435306,856.84,GTQ,2025-02-11 06:13:27.495845,True
ES2184886087311372681504,ES6232278487341606092940,4656.95,EUR,2025-01-24 18:45:46.463081,False
ES1228186364336808466347,ES1625671982173384504721,1371.81,USD,2025-02-16 05:38:36.956241,True
ES5920397484750775847455,ES6787234422393823140945,1332.32,USD,2025-01-09 19:23:28.266844,False
ES7874871776324029786004,ES9883472324867801327767,3939.81,GTQ,2025-02-14 02:36:18.028751,False
ES7346813271837448564300,ES2208311318975101361299,1087.58,EUR,2025-01-16 07:21:49.434290,True
ES8705059932284342216694,ES2667954307485109986660,4793.0,USD,2025-02-06 16:09:51.570548,True
ES1174919517809411964614,ES7459442496038211701269,1902.98,EUR,2025-02-23 01:53:12.870471,False
ES2559259549518866002103,ES2940670882802388131392,347.88,USD,2025-02-13 17:39:15.759217,False
ES7935949315320123922995,ES1209596357792636793710,2614.41,GTQ,2025-01-14 21:16:14.444686,False
ES8079111047206294147161,ES8605453665920833159312,4632.96,EUR,2025-02-14 13:06:05.346652,True
ES6394098849354469068730,ES0922339453507446146347,350.73,EUR,2025-01-01 02:32:32.612349,False
ES6710725691336269477379,ES2386938027246736935262,4848.26,EUR,2025-01-04 13:15:39.824250,True
ES3520280217099545012340,ES6891406289845429134266,2843.3,USD,2025-01-21 05:21:18.216732,True
ES1523176626011150575830,ES3090082629343734551471,1117.69,GTQ,2025-02-20 12:38:54.781018,False
ES6304034195040318948760,ES9440567266180383895913,3117.26,USD,2025-01-24 22:18:01.385751,False
ES1079744694605525591486,ES7132468541023413690609,4149.71,USD,2025-02-15 18:20:29.235245,True
ES5514695386160532439566,ES4251884047971023709899,2386.91,USD,2025-02-16 13:10:23.134625,False
ES9335865308572094071308,ES2114647590293118652776,3712.96,GTQ,2025-01-07 21:41:25.958122,False
ES6304034195040318948760,ES3904401967335444751247,4893.74,USD,2025-01-24 01:54:11.660446,False
ES5889462497662920070534,ES7376994627887455578513,4988.44,GTQ,2025-01-20 07:18:23.970625,True
ES9657713102060734375430,ES0622243748340843830591,2065.75,GTQ,2025-02-04 23:15:10.343242,True
ES7076524774671594568604,ES5259111326649151085979,303.37,USD,2025-01-18 01:46:37.116363,True
ES1965656315190921715898,ES4819167415523867644840,3279.49,EUR,2025-02-07 23:47:47.235637,True
ES7142406697384559385350,ES7180164140775326248029,4719.4,USD,2025-02-20 23:00:21.834074,False
ES7627472023103381524417,ES2840282611829761783968,1234.1,GTQ,2025-02-26 02:23:05.028187,False
ES9598306125390988048555,ES9138140273431397688527,3864.4,USD,2025-02-25 14:28:40.357170,True
ES6554979810448968727736,ES0770089204724029604252,4066.17,GTQ,2025-02-07 18:12:08.213525,False
ES3856263154945454562579,ES4645162730274781554017,583.79,EUR,2025-01-30 00:59:46.800678,False
ES8590721935806098193382,ES1616337994827191425133,157.48,USD,2025-02-11 14:49:00.419472,True
ES8457877235499964646321,ES6133346454409068220073,4680.37,GTQ,2025-01-19 14:41:39.119604,True
ES8018114554177853427860,ES6335518927080117297078,4319.98,GTQ,2025-01-25 18:22:15.797076,False
ES5743151420827690770636,ES4066858025745201865553,2329.64,USD,2025-01-19 10:18:55.009724,True
ES9627616069154426248294,ES1625671982173384504721,3673.88,USD,2025-02-11 19:51:05.950179,True
ES0412540466919212554608,ES3360566251268451886930,244.93,GTQ,2025-01-16 12:56:48.332450,False
ES2888106859718929811411,ES5864849522641304341391,1754.25,GTQ,2025-01-29 18:38:49.497148,False
ES1986340246302334593681,ES0631320691839926784845,3417.03,EUR,2025-01-17 04:17:27.950154,True
ES4129074525234470363479,ES4415089516754370054101,2879.45,USD,2025-02-12 14:30:19.170206,False
ES8759927023236844451378,ES1024609358839386521254,1490.41,EUR,2025-02-19 22:45:17.231758,True
ES3107618648167542192925,ES0288749091909536064787,1960.22,GTQ,2025-01-20 19:54:25.661934,False
ES7140640294661559306578,ES4876041064108654317837,648.4,USD,2025-01-15 12:16:37.974781,False
ES4448710776318388553692,ES8530901363282842492430,530.88,USD,2025-01-06 11:19:34.552056,False
ES4671557600856982420056,ES1980921071542365421838,680.32,EUR,2025-02-18 09:42:11.129215,True
ES3889339327436555381925,ES6844442248424703344645,1359.25,GTQ,2025-01-02 16:26:25.763706,False
ES7440630888305652483001,ES1828238194015326888498,3413.08,GTQ,2025-01-30 13:35:37.883421,False
ES7867447137224533456424,ES3981991458001810516430,739.72,EUR,2025-01-18 15:51:30.364857,False
ES7120234426294357863021,ES5651947188537092923630,974.96,EUR,2025-01-29 14:12:30.411385,True
ES9099827747175807388388,ES5731487785790851390216,4522.22,USD,2025-02-23 12:15:11.246942,False
ES5653730259962595682901,ES5134268131329680964287,4608.05,GTQ,2025-01-24 13:41:07.243731,False
ES1311407306137890237302,ES5278524699043157046349,4843.57,EUR,2025-01-02 13:10:14.009666,False
ES4440870173953519386163,ES1675289449722790865041,3681.52,GTQ,2025-02-11 03:25:49.976449,False
ES2672002910237884436228,ES7554621770951883099001,2238.13,GTQ,2025-01-30 16:31:17.538837,True
ES8287520571388023812880,ES0873410586797756007245,439.36,EUR,2025-01-26 20:00:56.783902,False
ES7845478503346769577838,ES3063840111354395635438,764.67,EUR,2025-02-11 05:05:11.421952,False
ES2996188349648014232665,ES9124072292818445330363,2524.98,GTQ,2025-01-12 16:53:31.229118,True
ES9754581018713706074828,ES4567247652227629276263,2255.58,GTQ,2025-01-25 04:14:56.451667,False
ES3551741989356413775964,ES0678828993443532093042,2368.82,USD,2025-02-09 21:02:09.746228,True
ES9246128345735058069932,ES6453319451349594626385,1071.68,USD,2025-01-01 23:02:58.770042,False
ES8905552799407923056124,ES9781041783664564559645,1788.31,GTQ,2025-01-17 07:46:16.314194,True
ES2137250440586916712389,ES1610231607308944366107,1300.81,USD,2025-02-18 09:31:43.360903,False
ES3969503471863011439505,ES1035376423626679532273,1359.33,USD,2025-02-09 14:00:57.995724,False
ES3062461109410646676593,ES6352663983491525287731,3145.05,USD,2025-02-19 12:40:04.360886,False
ES0451862188102699518034,ES2937435104648660443254,4010.99,EUR,2025-01-10 09:22:18.556938,False
ES1194670525997358121383,ES5987852034370778876144,2903.73,EUR,2025-01-09 16:37:14.629428,True
ES9473421096228270720024,ES1926008958632373551829,4170.06,USD,2025-02-08 07:59:27.405211,True
ES9815610360686091193120,ES1633604813149675369723,1049.63,EUR,2025-02-06 03:44:53.757758,False
ES4008007400146076088628,ES2933357859280488384816,1827.39,EUR,2025-02-15 08:11:13.846232,True
ES0477010383746609678880,ES8538187992326036850030,4264.65,USD,2025-02-05 06:52:39.776884,True
ES1129659788089629105379,ES0808790293931081408951,1713.65,GTQ,2025-01-27 21:57:16.436097,False
ES5598509205408114640738,ES4639900336156723544000,584.54,USD,2025-02-08 03:17:01.895580,True
ES2512607603512999494080,ES3648838751283044114186,916.33,EUR,2025-02-07 12:23:34.064523,False
ES4839776417763526517468,ES9344999543370549595651,2905.87,GTQ,2025-02-07 22:20:22.592553,True
ES9315139296176248744515,ES8915645899436799457945,1674.89,EUR,2025-01-06 11:08:33.181976,True
ES6614476321468323087289,ES1558303600630915550267,3032.69,GTQ,2025-02-03 20:19:18.836006,True
ES8343733204070314664762,ES0349161197561917605433,4510.35,EUR,2025-01-27 09:34:47.672171,True
ES9287008157460150764815,ES9407297851812263976895,4877.93,GTQ,2025-02-21 04:38:40.191646,False
ES3827050467020704253898,ES9839684907606304757897,953.35,GTQ,2025-01-03 07:31:41.143822,False
ES6335518927080117297078,ES6972935249110872930420,4681.69,EUR,2025-01-05 08:48:51.899410,False
ES3757206038682510475386,ES4150819450766804186098,4015.48,USD,2025-02-16 20:38:32.508834,False
ES3543609758096018356219,ES2621920460513166182184,2136.69,USD,2025-02-11 14:50:35.217908,False
ES8526807767454751730087,ES4757531323411484583511,1892.86,EUR,2025-02-25 23:07:15.616247,True
ES9011057529162147263025,ES8915645899436799457945,2231.25,USD,2025-01-04 12:36:24.355058,False
ES5519871936097562907202,ES6195287096722911887109,405.93,GTQ,2025-02-12 15:58:45.594272,False
ES1790369448669272887954,ES7835193527949814776216,4750.8,USD,2025-02-14 01:12:00.062148,False
ES9126333652809306220788,ES3912819247436910314045,421.42,GTQ,2025-01-29 09:54:57.532902,False
ES1880012972530079705880,ES8402016478192308264514,4553.02,EUR,2025-01-18 10:05:11.311897,False
ES5687489314955436175491,ES9315139296176248744515,405.89,EUR,2025-01-12 20:29:07.780463,False
ES0682076248700062686096,ES6426707406838594620426,4001.95,USD,2025-01-19 15:50:23.341205,False
ES6552524687215554837659,ES0288319951702993918924,1879.53,GTQ,2025-01-04 16:39:06.710907,False
ES9830822031122306559811,ES1900108504059946623108,2622.38,EUR,2025-02-13 19:17:55.368404,False
ES7104927602179159545723,ES4066858025745201865553,1377.53,EUR,2025-02-09 14:49:59.408765,False
ES8112986761093788768390,ES7996690079105815420785,3142.56,EUR,2025-02-14 17:47:13.838810,True
ES5677596998083938410995,ES2863385797064124702749,3025.77,GTQ,2025-01-29 03:04:26.767292,False
ES1515429364075034973809,ES7800955235385112153497,1044.13,EUR,2025-01-19 07:16:28.827005,True
ES7740387598847819839301,ES2682821298256949155858,813.56,USD,2025-02-09 08:11:40.773288,True
ES3727240534898900760257,ES4564908409608046876896,2930.3,GTQ,2025-01-06 09:07:06.165345,True
ES3142996280609202975611,ES7554621770951883099001,2820.3,USD,2025-02-06 01:42:00.350054,True
ES0207116358934168451334,ES5997371163861681117349,4112.78,USD,2025-01-14 16:28:39.276478,True
ES4209009530472506016636,ES2007139490878857425124,43.54,GTQ,2025-01-27 20:22:54.830432,False
ES5852866104086467955474,ES2625766207046894896321,1300.25,EUR,2025-01-06 07:44:52.420320,False
ES3090082629343734551471,ES5415437632889463373008,3977.39,USD,2025-01-15 11:47:57.430842,False
ES3787195094775952400898,ES7060271317154261434310,3337.1,USD,2025-01-13 16:45:32.634564,False
ES5864849522641304341391,ES8089943174026556748808,1905.55,USD,2025-02-07 20:24:19.406995,False
ES3565053250497946173737,ES3482091879307405725853,2744.8,USD,2025-02-02 13:10:45.503565,True
ES3780960225243818793241,ES4909966177564620089067,2015.33,GTQ,2025-02-09 17:27:44.218220,False
ES3624241517788925819023,ES8553258673017221109682,3268.01,EUR,2025-01-15 04:12:35.555532,False
ES8526841943178154890178,ES2863274714713886694668,2003.5,EUR,2025-01-14 15:26:07.487702,False
ES6292945657319564531311,ES5457343020812070160085,1930.49,EUR,2025-02-06 06:26:43.795338,False
ES0288319951702993918924,ES1510834583621794386754,243.88,EUR,2025-01-29 09:49:51.955258,True
ES9811296749488686762763,ES9791269881012245319848,3359.36,EUR,2025-02-18 16:33:55.144018,True
ES5425693083161591145310,ES2445146132787767056391,1561.15,EUR,2025-02-04 23:30:39.774665,True
ES9115297422783437666600,ES4759792562143731372058,1825.15,EUR,2025-01-10 14:04:13.290872,False
ES3185750866571689087030,ES4102963442817154495374,2970.49,GTQ,2025-01-15 08:08:11.117350,False
ES8460447359882703026512,ES0446348157639946000737,1809.36,GTQ,2025-01-27 20:46:04.756583,False
ES4258986851716024061156,ES1461582275929172885842,34.68,USD,2025-01-02 08:00:54.483048,False
ES2809585156515640284045,ES7341626074533787943578,2076.63,GTQ,2025-02-03 09:02:26.521239,True
ES9028422886826747042379,ES7060271317154261434310,2685.69,GTQ,2025-01-22 14:40:08.197863,True
ES6427302031535675370062,ES3227034972230944575629,2164.65,GTQ,2025-02-11 14:07:51.960701,False
ES4005995233755325397933,ES4105544107136257199945,1905.72,EUR,2025-02-09 15:05:31.829323,True
ES6882523724108964221582,ES1293861731104936177552,4305.59,EUR,2025-01-26 12:00:38.940012,True
ES4430528344354190089656,ES6531144831313082226109,1236.31,USD,2025-02-15 23:51:54.711379,False
ES9011057529162147263025,ES0859613824046107648791,977.96,GTQ,2025-02-24 01:30:12.649959,True
ES9230984060200429269241,ES9287008157460150764815,4489.8,USD,2025-01-08 08:29:27.509315,True
ES0827254211964834575435,ES5586319985707294748911,551.39,USD,2025-01-03 19:52:08.628547,False
ES0948131909644404545915,ES8184034594009344639351,2008.41,EUR,2025-02-23 08:12:51.984588,False
ES6662736078332358367379,ES0382707224332441622240,2495.78,EUR,2025-01-09 09:59:09.906402,True
ES2007139490878857425124,ES5370848613183143592459,1783.84,GTQ,2025-01-20 16:56:13.852694,False
ES9151187317127232744212,ES8457479646139435515392,383.35,USD,2025-01-08 09:31:35.630170,False
ES6953498374001155895065,ES7458057190023837344820,4682.65,EUR,2025-01-27 12:02:07.966458,False
ES8097472101627504143878,ES6395024794242334762726,2621.18,EUR,2025-01-14 03:13:29.724959,True
ES5535477788687924830846,ES4061170123216256342758,4788.65,GTQ,2025-02-22 00:45:24.455633,True
ES5864849522641304341391,ES0474684436232243411722,2286.82,USD,2025-01-26 17:08:11.958121,True
ES1599715808614634966868,ES6956877521327246216458,4844.71,EUR,2025-01-12 12:35:20.567422,False
ES5363200192253803546268,ES6611260443620804808087,1244.74,USD,2025-01-30 14:17:35.777373,False
ES1245872198775742944287,ES5549615860800716354024,3725.3,EUR,2025-02-06 13:42:24.335263,False
ES2937435104648660443254,ES0496387983098148622411,3270.1,USD,2025-01-19 00:12:15.382284,False
ES3671806404647230305979,ES3175069096412347911524,1941.5,USD,2025-01-08 07:31:52.444082,True
ES8257062460036222175804,ES6220541632225493925721,3752.36,USD,2025-02-05 01:14:54.508213,False
ES7707547646225407528126,ES3664664901865592801643,4304.95,GTQ,2025-02-08 21:18:20.547513,False
ES9332406057435490726918,ES8060062033259315583657,2110.32,USD,2025-01-04 03:10:09.039661,True
ES4876041064108654317837,ES7575935681644097088557,4427.77,GTQ,2025-01-02 08:00:17.703480,False
ES5523708869641107540586,ES1642654953229385233444,2630.8,EUR,2025-02-21 10:48:35.065408,True
ES6352793156694488251465,ES0229580258312734766155,2953.38,USD,2025-02-10 10:41:31.719999,False
ES2805381208960575879491,ES7620905558895418480269,3637.16,GTQ,2025-02-25 19:52:55.477120,True
ES4032042695085247134748,ES2725578089498971423736,4389.85,USD,2025-01-25 18:29:46.562614,False
ES2725578089498971423736,ES1025911867637584880183,3037.52,USD,2025-01-27 04:26:29.200694,False
ES2233603837036705985599,ES6574534742982639612068,3708.62,USD,2025-01-28 22:23:39.641152,True
ES3306463561558555389993,ES5762597103772943139546,4775.99,EUR,2025-01-17 00:35:59.009065,True
ES7729107768956311421285,ES5224835852105030881812,651.74,EUR,2025-02-21 00:38:02.653993,True
ES2519951087881443674053,ES2647935377778717420582,3173.22,EUR,2025-01-20 18:35:36.734960,False
ES5841303885434716821751,ES8524283126034564167158,1530.68,GTQ,2025-01-29 17:53:37.216958,False
ES6900233487363010999417,ES7014977834415057898987,922.53,USD,2025-02-25 11:52:42.616531,True
ES9814034394386591696413,ES2635467190385309273029,2130.86,USD,2025-02-15 05:53:58.299796,True
ES0886132122721420666882,ES6017480049775942907987,4927.2,EUR,2025-01-21 14:02:49.527054,True
ES3427426372759101910112,ES7113474038579839449997,1446.86,GTQ,2025-02-06 19:42:02.512657,True
ES7194805825024002536227,ES4228351343014472635525,1621.93,GTQ,2025-02-14 01:55:01.676654,True
ES6395024794242334762726,ES2778210601286484300259,82.32,USD,2025-01-24 13:01:57.302193,False
ES0255045576612880504025,ES9146318938154448254665,4722.55,GTQ,2025-02-02 10:33:51.584886,False
ES2383758411397772893103,ES4655093978866627238123,1375.54,USD,2025-01-08 18:41:31.244706,True
ES2933357859280488384816,ES3000407067917644597871,1422.58,EUR,2025-01-04 23:02:25.837739,True
ES8208339435322743646164,ES5093888340704078397595,1739.16,EUR,2025-01-05 14:25:30.768813,False
ES6798368158771459561794,ES1035376423626679532273,3802.23,GTQ,2025-01-01 20:38:50.325811,True
ES5679138225593185033949,ES3914838652397087335224,1241.29,USD,2025-01-06 12:58:08.036252,True
ES9627550562748741324498,ES4430528344354190089656,3201.86,GTQ,2025-01-12 22:09:37.968010,False
ES3876098266763105839553,ES8928080545031617572626,1332.34,USD,2025-02-07 04:31:11.195139,False
ES8172812511477521659484,ES5598509205408114640738,1019.04,USD,2025-02-21 11:14:18.576149,True
ES2125672954255151286486,ES2495616905219965625840,490.0,GTQ,2025-01-19 10:11:01.503667,True
ES6316712742005410563685,ES6400219614303716501659,1649.44,GTQ,2025-02-11 18:52:17.359482,True
ES5743151420827690770636,ES4398665123083559668594,654.8,EUR,2025-01-18 16:47:35.840382,False
ES7998151462299264469786,ES1665589926783493679520,1110.85,EUR,2025-01-16 03:07:52.222164,False
ES6662736078332358367379,ES4026900767550803777431,2209.77,USD,2025-01-11 01:03:13.053703,False
ES9734064746602963855805,ES0667433592664206536557,1791.27,USD,2025-01-31 11:56:10.361908,False
ES8430167060965371270842,ES6396035904833857500200,2791.51,USD,2025-01-21 08:29:04.314769,False
ES2125672954255151286486,ES6042521892975498348296,495.65,EUR,2025-02-24 14:54:58.992338,False
ES8336199258690112877893,ES9620630151485562777796,1704.53,GTQ,2025-01-31 09:14:04.294166,True
ES3173044234472933785051,ES1235905781210753920651,3995.2,GTQ,2025-02-25 14:38:58.053146,True
ES5934180294801174233074,ES1422049176798560292008,904.37,GTQ,2025-02-24 06:26:24.530686,True
ES2644454615773505489935,ES8596116550594973879014,4808.98,EUR,2025-02-24 07:58:46.423764,True
ES0738131435132869681318,ES4784274337769268762561,500.13,EUR,2025-01-09 04:13:33.770522,True
ES0414360389359469718258,ES4891379968027356014789,2851.28,EUR,2025-02-08 01:54:40.275389,True
ES8475465488183727147444,ES1043751592594872692136,4274.84,GTQ,2025-01-12 19:21:18.710543,False
ES8402016478192308264514,ES6508688179450793566277,4459.28,EUR,2025-02-03 02:29:45.674201,False
ES1377064559788593029008,ES1507383563900060780749,3527.23,GTQ,2025-02-18 00:28:48.497653,True
ES7871863627311760991484,ES3578662248277519347711,3019.08,GTQ,2025-02-02 10:26:29.017167,True
ES0701912530578430656731,ES5600042649135438360216,4595.6,GTQ,2025-02-24 11:26:49.798003,True
ES1091749413555013358449,ES2184886087311372681504,1739.72,USD,2025-01-05 13:28:17.924207,False
ES5139019441124708651287,ES9406556388349092278525,3343.11,USD,2025-02-19 09:47:07.710794,False
ES7575935681644097088557,ES6508688179450793566277,430.54,GTQ,2025-01-05 17:15:10.823156,True
ES0834357219680447348546,ES8073944717206969701886,3369.97,USD,2025-02-02 18:22:26.962889,True
ES1460654087629773538998,ES2137250440586916712389,3533.93,GTQ,2025-01-21 08:15:22.795142,False
ES9299543965757897123283,ES2279520101943827705735,238.83,GTQ,2025-01-28 18:49:18.543908,False
ES1648290793585964248856,ES9789916743215765289964,956.05,EUR,2025-01-02 17:58:08.205369,True
ES6997995578381864389827,ES4206852004010012314450,1457.61,USD,2025-01-11 10:49:04.917902,True
ES9025668951585071000743,ES2677557019814584941450,2821.5,EUR,2025-02-19 06:23:32.026558,True
ES6471276310303055163042,ES0970483249462025039188,789.99,GTQ,2025-02-14 02:41:57.358248,True
ES7722517245673086813420,ES4637135697889873248923,2322.31,USD,2025-02-02 02:18:28.114064,True
ES1588641650715624088072,ES9354217231809532278683,4788.63,EUR,2025-02-13 09:49:38.980405,True
ES5749372169946035044684,ES9035915227990431402931,2314.46,USD,2025-01-26 07:31:56.247860,False
ES9802234573957806527242,ES8524917783590417161459,1604.84,EUR,2025-02-06 08:48:47.685067,True
ES4637135697889873248923,ES8300665798817943000205,4580.85,USD,2025-02-08 23:14:04.525639,False
ES9689997341067194392167,ES3062461109410646676593,81.18,GTQ,2025-02-10 04:31:10.098495,True
ES5879523531570968647901,ES8079412509404978800303,3331.35,USD,2025-02-02 21:48:05.104693,True
ES6700799210454922504603,ES7889305909459363559506,3657.11,EUR,2025-02-10 11:01:06.083726,False
ES3682493618648243942574,ES9067616623792535414637,4424.7,EUR,2025-01-07 05:00:51.045063,False
ES3590217273298051361626,ES1468879279948520054572,2071.81,EUR,2025-01-20 04:30:24.396714,True
ES5979224478086977647318,ES6799029635583137362265,1552.24,EUR,2025-01-11 09:57:46.844996,True
ES3300058826121935834563,ES4932201696085408530337,1378.35,EUR,2025-01-14 08:28:21.329044,True
ES7175940721818039730790,ES7710714657980515729343,3561.57,EUR,2025-01-03 11:25:31.928171,False
ES4296485409636190724658,ES3363774302719263739268,4860.97,GTQ,2025-01-24 13:39:18.427291,False
ES1605311595139442357729,ES0254487940451090873844,2646.53,USD,2025-02-04 20:03:30.419151,False
ES9557001467506901404970,ES5737993326985534708399,2059.98,USD,2025-01-03 23:39:36.572325,False
ES2741728738988597032200,ES8314289310258605440503,1569.92,USD,2025-01-28 21:30:18.201110,False
