customerId,accountNumber,ownershipType,since,sharePercentage
7ebd61bf-ad69-42d2-b675-34519769422f,ES3341366568568872886297,joint,2022-09-22,69.12
ef7b5860-782f-4fd3-b93d-febfda4c518d,ES2291504420368393053054,primary,2022-05-27,86.48
1c898d27-e53e-4e05-9695-146843b11290,ES0691581871552464592133,primary,2023-07-06,85.91
94002b70-4458-4a69-9bb4-da1de131a1bf,ES2741728738988597032200,joint,2022-08-06,58.78
cd6cfb7e-ba3a-4360-a1a4-841e6d0aa8f1,ES8351646130134320319254,primary,2024-07-31,59.92
f46c1016-a68d-4f2f-91d0-a54736dbaa48,ES1797425448539637465962,primary,2023-11-14,96.29
dd0fc1e3-e58f-4c1b-89af-74ab265ffdcb,ES3643845836907049851620,primary,2022-09-18,97.83
349362b4-c30e-4364-85b7-dbe9c4f1f7af,ES8703422197614861158219,joint,2024-10-29,59.09
881e6c17-20f7-46ca-a24f-63b621394cae,ES3727240534898900760257,primary,2024-04-11,87.05
f5072d74-b5fb-4f81-b8ed-8f9209b12438,ES8455242587300723256945,primary,2022-06-05,86.64
965d5944-d293-4022-be10-f173132f141b,ES3063463560484280933024,primary,2022-04-30,82.02
5e923810-43f9-4677-a44b-cfdae9b24a1c,ES5979224478086977647318,primary,2023-01-15,61.82
24362a76-1ef3-432e-b2b4-2dca56e986cb,ES0400651353074085248893,joint,2024-04-21,85.12
5c4465bc-4f97-4def-9a0d-8d7c43e32d2b,ES3363774302719263739268,primary,2022-03-28,66.01
e4f3b842-e061-4014-9f87-b43033d451d6,ES8547396786030653213514,joint,2024-04-25,70.89
58527cb0-391a-4577-968f-3d41e0a33593,ES2536002375372445985720,joint,2024-01-14,86.86
70045830-7039-47fa-a40b-dd184f69ccc3,ES1856586120487704849732,primary,2022-08-14,58.08
03d29aa5-1e29-4ac9-bfba-85723da523bf,ES4932201696085408530337,primary,2022-06-20,97.09
0680c2a5-59aa-4b3a-be1d-22f80be61cad,ES3493773131703331389057,joint,2024-07-12,93.27
0137bfb5-318d-4167-81b2-d8018cda9f14,ES2907977957935828135573,joint,2023-08-12,80.56
fbfbe674-962f-4bd2-93c9-0075dbad6154,ES7266059434818966631141,primary,2022-04-08,94.66
215eb695-c1a7-422a-920d-cb15f11a72e3,ES0420438728941200245232,joint,2022-09-28,50.13
0680c2a5-59aa-4b3a-be1d-22f80be61cad,ES8633340801640470671163,joint,2024-07-23,53.49
98fe2c05-afc4-48dd-be9b-c9c7a8fded81,ES1595077725096803863462,primary,2023-05-31,83.34
8924b820-5230-4da6-a913-8b3221d30ba9,ES0446348157639946000737,joint,2022-04-17,85.94
b9398bb6-ae67-42b6-a8c0-1ec8b81ec781,ES1772643813275606108985,joint,2023-02-21,56.91
4ccc2181-40c4-4e68-bc0f-a3dbcf69fe2f,ES4624294860566996025641,primary,2024-07-11,56.53
56337624-dfd7-49a5-888a-41458cff616c,ES9215559290629335993556,primary,2023-12-15,56.74
f8860a58-5ea2-4fcd-9a73-fc2f08ad9a56,ES6676993394197519376550,primary,2024-12-21,77.4
6fe14d63-bd01-40db-80f2-7dca612bcf95,ES8499073831520023844667,primary,2024-07-07,63.27
51091da1-f548-4b0d-8b79-3ce3f0653968,ES9496247170470755569543,joint,2022-06-03,75.93
2c511a8b-9552-40ff-93ad-5c30a33ce30b,ES2732816690151124698902,joint,2023-08-04,67.47
cd5dc5ce-7376-4bd9-b413-a5e11ccfcb37,ES8141681582690077909894,joint,2023-12-08,83.37
329fcee7-2f9c-4119-be42-a3d74b4e8103,ES0985634337057704746782,primary,2024-01-22,81.87
02aef3a7-a1db-4b7e-a446-313fb59d83ae,ES5415437632889463373008,primary,2024-10-08,89.93
3483a39a-9d51-4d50-b898-80e34391a5b5,ES0553475490221191374429,primary,2023-08-26,60.1
7a348473-6802-421f-a153-4e2124fd2006,ES4137714603932255716727,primary,2024-01-11,96.13
56fc0920-0a71-4229-aa92-9fa14e5fe768,ES2608965622657249915501,joint,2023-08-01,55.47
e676d832-3d09-4a1c-ab2a-63fe910058ee,ES4543019069692225395260,primary,2023-06-22,97.7
0d830b22-04b3-46d9-8c87-687ca4326f6a,ES8091455847973650620530,primary,2023-05-20,51.14
b9abb8f4-01af-465a-be75-9a61dfde2169,ES9077694587474139728906,primary,2022-11-01,88.96
3da4491d-b375-4c1b-83a6-628618f07e77,ES0518413111726713395665,joint,2025-01-27,83.2
aca95239-f5f6-40b5-bfaa-9b8e03051611,ES3872464845976324022794,primary,2022-09-01,73.9
d7114385-a1cd-4aa8-8a22-4d0d4e2f6990,ES2975748808499201694487,primary,2024-03-06,52.83
7e2260de-2775-4e01-917d-be44b99830c3,ES8030795464180886557376,primary,2023-02-27,78.83
0e437d60-1eb8-492c-a3e8-e4ac3c5c20f5,ES6281262589321311235531,primary,2022-06-23,84.34
ce629079-4369-4e6d-9fcd-629f6019d4bc,ES9116251818386016055174,primary,2024-05-13,57.26
0c23dca7-1375-4d70-b5d6-a2e4ed0ef3ff,ES2486707506421912462459,primary,2022-06-04,86.59
ada2ee31-769f-48c7-9079-975e8c85cb64,ES0332544563993097090856,primary,2024-02-22,55.9
890a20fc-bd42-4a81-b8c3-bbf2b9f2335a,ES5415437632889463373008,joint,2023-11-19,70.51
f5750c11-3d1d-4552-a064-4af773d914c3,ES2227785921446359390831,primary,2024-06-29,52.68
4fb2da61-fe94-4926-b3d5-269242fdeb24,ES4557042657552820530657,primary,2024-07-21,55.8
c6a0020d-2cee-46ca-b9be-768863405c5d,ES7323715750418757254726,primary,2022-07-02,56.48
29662885-8404-4744-ab2f-ce91a7512ca3,ES6181559804602084656246,primary,2023-05-09,80.88
0c627808-4c39-4f7e-87fe-e866a5891363,ES6826166225312328072759,primary,2024-05-15,86.15
c78c56d1-2cbb-454d-8621-a9b3ca2eb326,ES3688155377194931222170,joint,2023-02-09,96.62
7b4e8e20-99c8-4460-911f-b2835ba3c2c7,ES1574547579803716582636,primary,2023-12-20,51.85
48bee2f8-5cf2-49c1-82ce-79314fec85f4,ES3972946371326158755491,joint,2023-02-12,69.01
7ed2cb83-8dca-4cc9-beb8-b74bdea8c220,ES4029887981060758416324,primary,2024-09-17,83.02
217a966d-6e19-4d06-86fe-eda95436082e,ES3938591314710418772010,joint,2023-08-10,88.83
350c91f0-bf9a-4c77-8f52-683fcc028cc2,ES5418010976654172154505,joint,2024-09-21,58.81
220a64e4-8318-4591-af30-0019f884c364,ES5836871869115472445979,primary,2022-03-14,89.49
d40b32ec-1ed8-4e7b-8717-6a7b13ee8a2b,ES6324922821451420311912,primary,2023-11-15,96.1
95415798-a6e2-4ee4-96b5-c398eaa89622,ES9811296749488686762763,joint,2024-02-10,99.1
ed01fe44-d7b1-429a-a5d8-521b4ae7bcfa,ES0685341605546750061199,joint,2023-03-18,68.78
07618b68-fc4f-47c6-aca1-13eb6733712b,ES9229624935725240252798,primary,2023-07-07,85.03
087c4b47-107f-490c-aff3-a6c299ab88a4,ES7395917810234566169750,joint,2023-01-18,86.08
aa779ee0-8d73-4362-9dc4-da10ab48d168,ES1173588100904144149178,primary,2023-09-25,90.52
902df042-01df-47b4-a8e2-d972bee95cf5,ES9829441051127097801805,primary,2022-05-14,90.27
30e38853-5b85-4c0f-b3c5-cf99627da43c,ES1536393545334097529725,joint,2023-05-27,56.41
d91de9cb-d4c9-4b66-b9c5-199e32111890,ES6802761233148830962115,joint,2024-09-18,91.17
c6cd8bea-53b4-4080-af49-1d8293e9fee7,ES3942510652768487432136,primary,2023-05-03,98.44
6ffb1d45-0d56-44be-b664-4a1d72c326b5,ES4258986851716024061156,joint,2024-04-24,59.54
8366a0c6-fd43-4065-825c-10b45cdc20cd,ES6785914450568437895027,joint,2022-10-02,76.98
a7e5a0c1-ac87-43f1-a6cd-1aae3b37e41f,ES8553677744202144178514,primary,2022-06-21,60.6
4bd6f55d-38d6-442e-8bf1-dcd5152d630b,ES9141560412599434340643,primary,2023-01-14,94.41
764279f7-aa09-4d25-adac-4bdff476bdb7,ES3852156921421739645930,primary,2024-11-18,57.04
d8a03fa1-bc29-433d-acae-e639f8e9c658,ES0482794369812453825273,primary,2022-06-25,71.12
8d82a94c-093e-440d-ae4a-9efc78f9886f,ES7771322440795298295946,primary,2024-10-02,73.97
c7987a17-8e46-4313-9c9f-d87bd56b69f5,ES7951296503677753885927,joint,2023-10-09,53.02
d15ee9a6-3a41-4a95-a0c2-c8f89e1d836d,ES1043751592594872692136,primary,2022-11-11,72.16
4d692946-6856-42e7-845a-1d340ff3ec01,ES2208311318975101361299,primary,2022-04-04,71.56
2331d259-90a4-4b5d-b019-b65b009d0939,ES8887148674389654726781,primary,2024-03-27,70.62
3ced0b35-a3d7-4b0d-b253-185edba14ac1,ES6226482805098618585485,joint,2023-10-22,76.55
0b09b546-e8ce-4689-b21e-e787fa6b529f,ES3107618648167542192925,primary,2024-05-15,67.12
69b4b440-6e36-46e7-ba63-c40c84a77e39,ES3116297957317939164048,primary,2023-09-20,91.39
12cfcdf1-b6a5-430d-aafc-be8a35f2e8a8,ES7722517245673086813420,primary,2022-11-09,61.09
c5d1ed9c-94a2-446f-a928-48dd3a544fb9,ES8648636517739769705732,joint,2023-05-29,51.62
e453dc68-dd80-4eca-8518-54bfc5576252,ES3824676931766289490791,primary,2022-03-23,80.81
2ff3ac62-9d65-4bfd-88b4-b3d514a755cd,ES2956108052142979125835,joint,2024-01-16,97.83
687926da-37f4-4274-bc5c-f13193efe519,ES7406156489591766461640,joint,2024-04-19,68.43
cc265f84-ca02-436c-9872-08e4a8e5fd84,ES5987852034370778876144,joint,2024-11-30,81.15
06fc7f33-5ac9-4292-9f3c-d9d85384c06e,ES6892902768828734833940,joint,2024-10-20,68.6
508144bf-4ffd-4e79-ad27-4d4a4e0f4105,ES7844973767273775565142,primary,2023-10-03,97.29
515d303a-a4af-4b57-b603-699aefab2b21,ES7875259965311991888762,primary,2023-10-30,56.84
ca835fd0-13de-4806-8cbf-878be0756538,ES9789916743215765289964,joint,2022-06-17,71.71
902f236f-4409-456f-89c4-6e0d4d689887,ES8307420949362047677875,primary,2024-04-05,88.46
85b6bcae-8f08-42dc-9002-66c4f70aa175,ES9475665793527832048149,primary,2024-08-27,51.94
37b1e051-510d-47bb-ad9b-48085a03ff72,ES2710724337419643059713,joint,2024-02-03,77.69
9487e2aa-7a68-46a1-9379-3e2c7f2a8595,ES1079744694605525591486,joint,2023-08-28,63.81
3fc71b66-3abc-4ac1-b0c6-8874f86340f5,ES3341366568568872886297,joint,2022-04-28,58.09
eca09f31-3e5d-494d-adca-267cf4406b20,ES0992020535232046817997,primary,2024-12-18,75.84
ab71fbe7-a0cb-4883-b4b5-5474e9b783dd,ES4135833216616126800611,joint,2023-08-11,72.39
6f4a3a95-5b47-412d-9978-f7b196f66e33,ES2547505047104735804218,primary,2023-04-20,93.42
68a56eef-d85f-4803-9a26-ed762d7a6094,ES7668753732502046062207,joint,2025-01-30,85.22
d0db87b3-e327-4655-886d-9318e4564f5a,ES6909526600857207934871,primary,2022-04-12,75.42
5b673cd1-3a7b-49ef-a02a-fb7ee9ea4407,ES4061170123216256342758,primary,2024-02-13,62.33
5add6889-c260-49ee-ada8-9b76f372ed85,ES1868552435157326897192,primary,2023-11-02,66.61
1a22ed12-9494-4c25-90be-2b7e575bbfb7,ES2330523053810848564299,joint,2024-11-10,68.06
4d2531ef-c9c9-4c41-bde6-50857463444f,ES7935949315320123922995,joint,2023-12-20,74.6
fd5d15e5-a22b-4704-ab7e-271658a5026b,ES3543609758096018356219,joint,2024-05-01,58.75
b913e6c3-3ffb-4b6c-9780-a1bf2b199c0b,ES8030795464180886557376,primary,2022-05-16,50.87
58e4f916-bf71-410b-95e3-3b1be9b44ac9,ES6902838451667050555580,joint,2023-07-27,76.58
2a79954d-e249-4dcc-b3aa-cc0c85900f9d,ES8970853920101695317158,joint,2023-02-13,72.34
7e74f535-5bbc-403f-bef6-752cbf4edbf5,ES4773521955467951355519,joint,2024-05-30,74.81
feed491e-677d-45fc-b458-79fe0d3da5ff,ES7869629011629833425696,primary,2024-02-12,66.69
b0663500-b718-4e25-b0b3-783ae3c57ca4,ES4861793984992011321212,primary,2022-09-05,80.35
a606d526-0106-4629-a2fe-23ad132b3368,ES8088899575736585192774,joint,2024-07-12,96.1
8bf4bd86-5841-447d-ac94-721813869037,ES6016109065427838689030,joint,2022-07-22,71.84
d5be08e7-513a-40a7-a6b9-8fed3ab472a0,ES5586319985707294748911,joint,2022-03-27,79.26
e1089c93-9e19-4870-84dd-fd80fdee6ab0,ES8671900136331895323916,primary,2024-06-27,84.97
253a41a7-1399-4d2d-968e-4296734f5873,ES4262416106429485270100,primary,2022-11-29,52.88
c1022dce-aa95-4298-b3e0-02adef9cc6e8,ES3610297351550411235367,joint,2024-04-26,71.28
0a92f82e-93e3-49e3-bbd0-2c7367cf88e0,ES2267029249493171628022,joint,2023-12-30,81.34
3854a463-8cd6-47e6-8fdd-a790576a4bc1,ES6681709428500199392410,primary,2024-06-30,89.76
727c7c7d-dcd3-4e27-a1cc-d26ea3f84746,ES8188043919197095898248,joint,2024-09-17,83.33
7fcb14be-9fb7-4787-a089-c8aa59b32363,ES3790032228518947784462,joint,2024-08-17,51.87
692fba3b-23a5-4a7a-8449-b602c50adea8,ES9829441051127097801805,joint,2024-05-18,79.28
6384e081-796a-4679-806a-862e6c30c683,ES9494240857746892678579,primary,2022-11-06,91.03
e5873f71-f0a5-4ead-97f7-4eb93fadd541,ES9473421096228270720024,joint,2024-01-14,78.71
9b3c0b97-910a-4e2e-8cf8-5ccf65631759,ES6050389439300910142008,primary,2022-08-04,65.83
e49688bb-dd9e-4b40-b4d6-98e5c2afb302,ES5662340348628144379039,joint,2024-11-19,80.53
2b8bb364-061e-415b-8cad-0560ce3136bf,ES8499073831520023844667,joint,2024-12-16,82.33
5ec76d66-9091-45ec-908a-fd4301915f0c,ES5573027123905912915004,joint,2024-09-18,96.46
8e6db76f-7fe2-4fdc-91ba-21fab9221a74,ES9475665793527832048149,joint,2023-01-17,81.94
57795aa7-8414-434d-9d65-90da981a5543,ES4309513593239395221412,primary,2023-03-30,73.16
85bfb4c1-ea8a-4e8c-963e-927706117430,ES9735964970884123560543,primary,2025-01-10,90.68
d101c9a8-2e92-4b0b-8412-caecd6bee8e5,ES0313443635286423886280,joint,2023-10-08,55.1
2ff3ac62-9d65-4bfd-88b4-b3d514a755cd,ES9657508605358936734441,primary,2024-09-23,57.42
9744dcd5-5f59-4697-8939-db1a48f6d78f,ES0391890977288016081021,primary,2023-10-10,74.25
0680c2a5-59aa-4b3a-be1d-22f80be61cad,ES1422049176798560292008,primary,2022-04-19,61.66
c1162a7e-54d2-4c71-a1a6-c4e3935cf3ab,ES5589438455658886925124,joint,2022-04-13,71.84
cd5dc5ce-7376-4bd9-b413-a5e11ccfcb37,ES9848186807513688396090,joint,2024-08-16,79.14
cd883975-4d36-430f-b287-74869d8742ee,ES1310934212671246574374,joint,2023-04-17,90.35
b5a923e7-f545-4ab5-b0ce-16cd591d9506,ES1462896888719562990940,joint,2023-11-04,58.26
6de9efa6-2ad1-433b-8209-f924c408f966,ES9129333308406870864755,primary,2023-02-03,51.32
9dad87ad-dc6a-4458-ac8a-7e09ff07fc51,ES6814387554102544767122,joint,2024-02-23,90.99
faa96ece-963f-4cab-8464-f96a907be075,ES1009936234664477496809,primary,2024-10-14,55.28
1c47a299-77ca-407b-be1a-d2a36c5e45de,ES3485423244465861162500,primary,2023-10-22,83.04
ddf69b80-e4dd-4600-b776-460684d70cde,ES1965656315190921715898,joint,2024-04-15,54.75
9b88c39a-7b56-45eb-b4d4-3d27de6ea676,ES0965474317577533196813,primary,2023-10-05,61.76
12cfcdf1-b6a5-430d-aafc-be8a35f2e8a8,ES5904664701917476120697,joint,2022-05-29,95.04
4d5dda75-869b-4868-a00d-c043ca5dae6b,ES3854469931531802208141,primary,2022-08-01,98.8
1ac11dc9-c340-45b3-b9a1-f10f6218735f,ES5835038710313743383461,joint,2023-08-08,96.39
a69e7d5f-e68a-4562-8244-262f4f3b79ef,ES1956519747976435742370,primary,2024-04-18,98.53
dfa41811-c5b9-4bd7-a84b-77162356fdbe,ES4647346074238792938477,joint,2022-05-09,65.21
910918bf-6da3-4e7c-a36d-61deed9982f6,ES2009100568815657785848,primary,2023-02-22,72.56
238707df-500a-49de-83c9-b661edcb7f85,ES3635282767333106340180,joint,2022-12-22,76.1
091060b7-7bb1-40b4-8438-5e3c7667c2cd,ES4139069286371186502031,primary,2024-03-18,78.55
259aa9b7-e24f-4a9b-a5bf-89a1e8e80382,ES0645602198235637888597,joint,2022-09-17,71.88
006247f5-4415-43a4-b93a-e3e952ef1248,ES6714416750246896926808,primary,2023-04-23,53.09
20d1aeff-cf30-4314-bd90-f2c7303ff27e,ES9141560412599434340643,primary,2024-02-23,70.94
8fd81949-d87b-4c6e-959d-340b18b3a076,ES5530834116730447232362,primary,2024-09-19,91.44
2bf6e911-c745-4c58-b95b-435d78cd548c,ES6377008734808747496220,primary,2023-01-16,69.01
85820421-817c-4cdb-a192-dd79ac3ff194,ES8968839532728744443347,joint,2025-01-08,54.58
57795aa7-8414-434d-9d65-90da981a5543,ES9758631826346111310916,primary,2022-08-29,96.71
e5f48baa-7afd-406b-a118-7a58ef819b02,ES8758698401638121800738,joint,2024-11-22,83.72
2d996a07-3c05-4c66-a9fa-9e2920229915,ES6794445250911863369152,primary,2022-09-25,80.0
1e28371d-604a-489d-ad38-43ea350b11b3,ES9126333652809306220788,primary,2022-11-17,73.17
8d0036ee-3595-4348-bdb5-ac5876097312,ES6997995578381864389827,joint,2023-01-06,83.23
2634b28d-48a0-4d40-89f3-e02a026e8ee4,ES0964307490630788863752,primary,2023-10-03,79.44
6c711239-9fef-479e-8a21-6a5844317836,ES2560720874154218055419,primary,2023-10-17,62.93
2aa5947b-6925-4f04-8140-a03fb4e30568,ES2279520101943827705735,joint,2023-10-08,55.62
4f801536-fd64-4888-8325-a14c4376ebe6,ES8307420949362047677875,joint,2024-07-15,94.98
6999530a-ad3e-4c23-8b14-df969d1cafed,ES0288749091909536064787,primary,2022-06-03,74.38
c4372e7b-93b8-4044-b945-1867fec47fb0,ES1610231607308944366107,primary,2022-03-24,66.67
169cea4c-4daa-4b4a-b7b7-0e43516e92a4,ES4833493384139825411088,primary,2023-06-06,88.95
6d577833-0e52-4373-aaf8-a97ca6a6b984,ES3108606602116884916355,joint,2024-02-20,59.09
1881a4ee-ad42-4ba1-8090-0a722ef8ee35,ES4942209721318960270950,joint,2022-10-02,85.1
829c3df9-96d1-4b97-8d0c-1198558977b1,ES8922832972979375752232,joint,2023-01-05,69.19
2898d48c-9057-4c39-9bd8-598819145d85,ES6574534742982639612068,joint,2023-10-20,96.78
5ffec32e-f2a1-416f-8708-aa22f339f1f3,ES5109517735483354531846,joint,2023-09-03,72.65
80b52cec-674c-4cf4-8f40-759adb720505,ES4591219591946935809590,primary,2022-11-26,72.2
f3f1a6ed-bdba-4364-a0ec-c18df1073a73,ES6891406289845429134266,joint,2025-01-28,55.11
3d0fbc42-7a84-4265-8e8b-2fc745bb76d6,ES8900687551731692494324,joint,2023-03-14,79.0
4a3a109b-a7dc-4a4f-9376-145ce5858336,ES2667954307485109986660,joint,2023-10-05,63.76
d4045f29-8434-4184-ae87-dafa914e9304,ES6848567141298404164020,primary,2023-05-01,75.13
3869f722-d652-4ce1-b2f1-2383890c430e,ES4862274808486470656267,primary,2024-04-05,63.3
7a0e7310-59b7-438e-a385-968c612f68f3,ES6466596670928432600566,primary,2022-04-05,80.7
238707df-500a-49de-83c9-b661edcb7f85,ES2445146132787767056391,primary,2023-10-29,99.25
e593b53e-095a-49a2-a743-c29c0064c1e5,ES7875259965311991888762,primary,2023-11-12,99.53
f5750c11-3d1d-4552-a064-4af773d914c3,ES2526734560495812750782,joint,2022-06-01,80.1
8ee3cb0a-f462-44c5-a42f-4e79d0546f72,ES1112024324495058099267,primary,2025-01-05,81.16
0d732010-2062-4c72-992f-bb9edb6de6f6,ES2551104730231501230843,joint,2024-10-28,53.69
5d20a7d4-3d2e-4151-ac64-0843dead2633,ES3273322752272831191055,primary,2023-03-05,67.89
e1d0a107-cd92-48b2-8742-20986019417a,ES8257062460036222175804,primary,2024-01-01,99.93
915a2260-62e5-4c7a-938e-da85dbccbf63,ES9065300877654142720795,joint,2022-12-09,55.4
7b8cd5a9-6b5e-4bb1-a9bf-fcb78bfe3c31,ES4792671701470880647743,joint,2024-04-08,94.72
14dd05ba-a53e-41cd-9d3b-199fc9d392ca,ES4833375129241264134404,primary,2023-01-05,52.19
ff0b21f7-7628-483b-a5d5-68dae0653211,ES5950037356787732537488,primary,2024-03-06,70.03
32aca21b-cd36-422b-80db-7312a31d27f0,ES3787195094775952400898,primary,2022-12-14,95.5
803c7975-7027-454b-b61d-7b067c5dd66f,ES7867447137224533456424,joint,2022-11-05,87.52
c9ce8d6e-09bd-459b-94ef-6a8950a0acd9,ES2011857811343102349508,joint,2024-08-28,56.23
03e03258-5449-4aa3-9041-45f9ac060447,ES9830822031122306559811,joint,2022-06-27,82.51
3864c61a-a310-47c6-81ce-11f70891e138,ES7087829818272144442489,joint,2022-12-02,63.68
f8580ecc-3a0d-458a-8072-b7365b034281,ES5866618012888423216990,joint,2022-07-08,70.1
0d732010-2062-4c72-992f-bb9edb6de6f6,ES0499076527365304407223,joint,2023-11-19,94.83
22e95cb9-2890-4b23-ad1e-3a67da11d455,ES3801367280647574946439,primary,2024-03-03,88.62
750a89a4-ce1a-4e0f-a78e-625908c14c04,ES1862037053317606618541,joint,2024-03-11,79.73
d98455eb-3e3b-4cfe-8e37-99ebb370c089,ES8208339435322743646164,primary,2023-03-05,77.34
25cdc237-5bcf-409f-916e-7fa0aa586aa0,ES4849087814676392731607,primary,2022-06-04,93.31
6ee2665f-9d29-42b5-ae6c-a00b9e985fca,ES1460654087629773538998,primary,2023-03-05,54.84
9065c591-7a76-4e47-a387-89ca036fd615,ES6892902768828734833940,joint,2022-09-29,70.68
30534690-25d6-44d3-97bd-073c605ed1f3,ES4817761077044282383738,primary,2022-05-22,91.99
d93fac99-3227-4847-8bbf-36ef97d9fe94,ES0985634337057704746782,joint,2024-07-15,81.33
58fb682f-5c47-4fc3-b476-b39134a7dfdf,ES9865202212666595522087,joint,2022-03-25,80.82
71edc612-beae-4fc1-9496-5bea742f4a58,ES6116704748279381181701,primary,2024-05-04,84.94
4417a98d-3d81-489f-99e9-a8f7c19c4512,ES6886235056922859184254,joint,2023-06-30,65.58
9887f111-299d-4e97-a7a4-ece631ddc503,ES0425644270258800306276,joint,2023-09-22,84.43
9fa2a0a5-7180-4dd5-bd19-9e0e960da006,ES3341366568568872886297,joint,2025-01-14,67.01
69b4b440-6e36-46e7-ba63-c40c84a77e39,ES0255045576612880504025,primary,2024-08-15,55.53
b37a5d8f-d6c7-455f-aedd-94f6985609cc,ES7076310850247541299087,primary,2022-12-01,52.93
1d1111c5-6b99-4d36-a16a-6ac66f346c94,ES0808790293931081408951,joint,2025-02-18,99.73
4e829fe9-0527-4aa1-a0f1-b793c8717619,ES1209596357792636793710,joint,2023-01-18,94.46
d6817c1c-e51e-4bbd-9117-eeb07440fd14,ES2039761002560322103376,primary,2024-05-02,53.52
fae39da5-a244-43a2-940d-4140357d60c3,ES0254507537349548421409,primary,2023-01-27,61.35
8924b820-5230-4da6-a913-8b3221d30ba9,ES9557018839240488675072,joint,2022-12-21,60.36
0007ae2e-21f8-450f-b9d0-bfa3c0370a3f,ES6710725691336269477379,joint,2022-11-06,98.79
85a20939-ba57-4fd4-85ea-aeb5cfe95d21,ES8160188565903347532683,primary,2024-07-29,75.73
8ccd2654-00af-4e2c-b9a9-7c0e3e43b4c6,ES6068053239642389884407,joint,2023-09-30,79.97
cce38aa4-6e17-4139-b0b5-897c2d43c875,ES2260669427480806529234,primary,2023-12-07,52.46
0775e700-42e7-4904-8176-7c274617350d,ES3014779069326140874805,joint,2024-04-01,90.35
200cf42b-9ff7-452e-b708-121a3de767c8,ES2701896776865713030551,joint,2023-08-31,58.95
381654ec-729c-4273-b836-919c7a3fce80,ES5163665426941515067674,joint,2025-01-14,99.93
6dfd27ca-8c5d-40f1-96f3-284fb6eb90fe,ES0671374570615143362515,joint,2024-12-02,89.28
1adbcd34-ad29-4a48-adf1-3583f1128411,ES2214502510000957787653,joint,2023-09-12,71.57
c312e886-b56a-4acc-8bf3-5fd5c93d3730,ES1926008958632373551829,joint,2022-11-08,89.46
e948ea9b-7ce4-4e9e-871d-b96928fac6b8,ES9747406023983988356312,primary,2022-05-20,91.01
22e95cb9-2890-4b23-ad1e-3a67da11d455,ES3917050787684764411484,joint,2023-02-18,71.18
60cd5553-ba91-4c1b-97a3-3a0cc3dd8621,ES6426707406838594620426,joint,2024-01-07,67.0
7a0c845b-dae4-4d19-9c9d-9bc00b7cf1de,ES8703422197614861158219,joint,2024-08-01,89.13
50b4270a-b8a0-45f3-b29d-9ebceb8f3e56,ES6348584394710174090420,joint,2023-10-04,98.24
410a1ffe-88aa-4e2c-9d14-259d414ca8de,ES5556401320267836524805,primary,2022-07-05,71.26
c5941433-93d7-490e-940a-19670c613aae,ES4528417575564454236609,joint,2024-08-13,62.9
94b9573a-389a-4c32-b8d2-33adba00f727,ES8603039620556162035487,joint,2024-08-11,89.16
cb9c7ef3-92d5-489f-8abf-48183a2b866a,ES2682821298256949155858,primary,2023-06-28,88.52
388fd735-5b6c-4323-9f21-2056761b97db,ES4693608332849750592166,joint,2022-09-13,52.71
2d711253-0480-4033-8c38-661452e54a65,ES6673401745156104461362,joint,2023-07-18,80.18
1bcecd3e-7c79-4ce8-bbd1-a3a3ba737bc0,ES7710553473001098519412,primary,2023-02-11,50.46
969c567a-7da3-4873-ac94-e813128578b0,ES9820734053237161274409,joint,2023-12-01,58.01
c791c8f0-a176-40e6-94f4-2552ed7abb19,ES2041487772529175812558,primary,2022-12-29,57.61
29662885-8404-4744-ab2f-ce91a7512ca3,ES6134661204953791077084,joint,2023-11-30,71.41
f5072d74-b5fb-4f81-b8ed-8f9209b12438,ES6979252230475476341680,joint,2024-06-26,65.53
3afee951-c308-400d-baae-c1dbe2a0d30d,ES4593485216310701683502,joint,2023-11-21,80.66
cf8fa68c-12f2-4e86-b73e-07fe1694e082,ES1965656315190921715898,primary,2023-05-21,53.95
4268446f-5683-4b36-9d47-00f6a0ae1a8b,ES3539780326206878294923,primary,2023-09-20,54.62
96bca12e-2ac2-4c3b-9543-1f7672eb8ec8,ES0645602198235637888597,joint,2022-03-01,76.67
92479393-66dd-4046-8a69-728d651fa6c7,ES7950528296982669265754,joint,2022-07-17,99.67
90baf649-6f25-4feb-92e0-0bf4b5a61666,ES3457007863123541818177,primary,2023-03-12,55.42
908864c2-acdf-4803-9b7a-a8d77935f0a8,ES3157078065072107517830,joint,2022-06-15,74.06
4e34d735-a848-40d7-ae3f-bf15d3893d12,ES5404241320213711286946,primary,2024-05-24,59.79
fa73597c-ea0d-4ee1-9d85-805a21a8d544,ES1515429364075034973809,joint,2023-10-31,72.2
55451774-bdfd-437d-9c44-9f2fc4f789ec,ES2110503576121433058001,primary,2024-09-05,96.55
da001fc1-57eb-4a30-bcbf-c201afc94c64,ES9067616623792535414637,primary,2024-08-14,99.71
5b673cd1-3a7b-49ef-a02a-fb7ee9ea4407,ES7045757407278798084622,joint,2023-11-02,92.64
b5b2697c-622e-4d60-877f-84e0233d91a4,ES9393052673632474562322,joint,2024-12-30,53.81
2f7368d6-ad3a-4983-a2e4-298a939224fa,ES5523348827469414868688,primary,2024-11-04,52.67
7fa38acf-19ce-41a4-b66d-96c5c1311d97,ES9789916743215765289964,primary,2024-04-19,86.77
